           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1664466060,           2022-09-29 15:41:00,           2022-09-29 08:41:00,      3.120000,     10.773000,          7.971000,                    71.905964,      0.881000
                1664466360,           2022-09-29 15:46:00,           2022-09-29 08:46:00,      3.120000,     10.764000,          8.002000,                    72.170510,      0.881000
                1664466660,           2022-09-29 15:51:00,           2022-09-29 08:51:00,      3.120000,     10.791000,          8.008000,                    72.269970,      0.881000
                1664466960,           2022-09-29 15:56:00,           2022-09-29 08:56:00,      3.120000,     10.800000,          8.018000,                    72.375352,      0.881000
                1664467260,           2022-09-29 16:01:00,           2022-09-29 09:01:00,      3.120000,     10.809000,          8.032000,                    72.516887,      0.881000
                1664467560,           2022-09-29 16:06:00,           2022-09-29 09:06:00,      3.120000,     10.846000,          8.023000,                    72.497904,      0.881000
                1664467860,           2022-09-29 16:11:00,           2022-09-29 09:11:00,      3.120000,     10.837000,          8.063000,                    72.844130,      0.881000
                1664468160,           2022-09-29 16:16:00,           2022-09-29 09:16:00,      3.120000,     10.882000,          8.063000,                    72.920258,      0.881000
                1664468460,           2022-09-29 16:21:00,           2022-09-29 09:21:00,      3.120000,     10.882000,          8.095000,                    73.209660,      0.881000
                1664468760,           2022-09-29 16:26:00,           2022-09-29 09:26:00,      3.120000,     10.936000,          8.091000,                    73.265180,      0.881000
                1664469060,           2022-09-29 16:31:00,           2022-09-29 09:31:00,      3.120000,     10.972000,          8.107000,                    73.471329,      0.881000
                1664469360,           2022-09-29 16:36:00,           2022-09-29 09:36:00,      3.120000,     10.972000,          8.137000,                    73.743210,      0.881000
                1664469660,           2022-09-29 16:41:00,           2022-09-29 09:41:00,      3.120000,     10.999000,          8.154000,                    73.943499,      0.881000
                1664469960,           2022-09-29 16:46:00,           2022-09-29 09:46:00,      3.120000,     11.053000,          8.155000,                    74.045045,      0.881000
                1664470260,           2022-09-29 16:51:00,           2022-09-29 09:51:00,      3.120000,     11.062000,          8.177000,                    74.260256,      0.881000
                1664470560,           2022-09-29 16:56:00,           2022-09-29 09:56:00,      3.120000,     11.116000,          8.180000,                    74.380294,      0.881000
                1664470860,           2022-09-29 17:01:00,           2022-09-29 10:01:00,      3.120000,     11.170000,          8.206000,                    74.709824,      0.881000
                1664471160,           2022-09-29 17:06:00,           2022-09-29 10:06:00,      3.120000,     11.224000,          8.233000,                    75.049087,      0.881000
                1664471460,           2022-09-29 17:11:00,           2022-09-29 10:11:00,      3.120000,     11.305000,          8.233000,                    75.189307,      0.881000
                1664471760,           2022-09-29 17:16:00,           2022-09-29 10:16:00,      3.130000,     11.404000,          8.277000,                    75.763522,      0.881000
                1664472060,           2022-09-29 17:21:00,           2022-09-29 10:21:00,      3.130000,     11.493000,          8.297000,                    76.102007,      0.881000
                1664472360,           2022-09-29 17:26:00,           2022-09-29 10:26:00,      3.130000,     11.583000,          8.344000,                    76.691227,      0.881000
                1664472660,           2022-09-29 17:31:00,           2022-09-29 10:31:00,      3.130000,     11.717000,          8.330000,                    76.797722,      0.881000
                1664472960,           2022-09-29 17:36:00,           2022-09-29 10:36:00,      3.120000,     11.815000,          8.365000,                    77.293219,      0.881000
                1664473260,           2022-09-29 17:41:00,           2022-09-29 10:41:00,      3.120000,     11.949000,          8.392000,                    77.779904,      0.881000
                1664473560,           2022-09-29 17:46:00,           2022-09-29 10:46:00,      3.120000,     12.029000,          8.422000,                    78.200151,      0.881000
                1664473860,           2022-09-29 17:51:00,           2022-09-29 10:51:00,      3.120000,     12.144000,          8.415000,                    78.339493,      0.880000
                1664474160,           2022-09-29 17:56:00,           2022-09-29 10:56:00,      3.120000,     12.269000,          8.418000,                    78.589742,      0.881000
                1664474460,           2022-09-29 18:01:00,           2022-09-29 11:01:00,      3.120000,     12.384000,          8.427000,                    78.878642,      0.881000
                1664474760,           2022-09-29 18:06:00,           2022-09-29 11:06:00,      3.130000,     12.525000,          8.417000,                    79.036097,      0.880000
                1664475060,           2022-09-29 18:11:00,           2022-09-29 11:11:00,      3.130000,     12.728000,          8.431000,                    79.529917,      0.880000
                1664475360,           2022-09-29 18:16:00,           2022-09-29 11:16:00,      3.130000,     12.887000,          8.454000,                    80.031721,      0.880000
                1664475660,           2022-09-29 18:21:00,           2022-09-29 11:21:00,      3.120000,     13.107000,          8.455000,                    80.435720,      0.880000
                1664475960,           2022-09-29 18:26:00,           2022-09-29 11:26:00,      3.120000,     13.308000,          8.463000,                    80.872992,      0.880000
                1664476260,           2022-09-29 18:31:00,           2022-09-29 11:31:00,      3.120000,     13.553000,          8.457000,                    81.256036,      0.880000
                1664476560,           2022-09-29 18:36:00,           2022-09-29 11:36:00,      3.130000,     13.788000,          8.445000,                    81.563021,      0.880000
                1664476860,           2022-09-29 18:41:00,           2022-09-29 11:41:00,      3.120000,     13.997000,          8.433000,                    81.822540,      0.880000
                1664477160,           2022-09-29 18:46:00,           2022-09-29 11:46:00,      3.120000,     14.223000,          8.441000,                    82.306907,      0.880000
                1664477460,           2022-09-29 18:51:00,           2022-09-29 11:51:00,      3.120000,     14.388000,          8.442000,                    82.613919,      0.880000
                1664477760,           2022-09-29 18:56:00,           2022-09-29 11:56:00,      3.120000,     14.612000,          8.447000,                    83.067000,      0.880000
                1664478060,           2022-09-29 19:01:00,           2022-09-29 12:01:00,      3.120000,     14.820000,          8.430000,                    83.274715,      0.880000
                1664478360,           2022-09-29 19:06:00,           2022-09-29 12:06:00,      3.120000,     14.957000,          8.443000,                    83.650629,      0.880000
                1664478660,           2022-09-29 19:11:00,           2022-09-29 12:11:00,      3.120000,     15.069000,          8.419000,                    83.614713,      0.880000
                1664478960,           2022-09-29 19:16:00,           2022-09-29 12:16:00,      3.120000,     15.181000,          8.391000,                    83.537923,      0.880000
                1664479260,           2022-09-29 19:21:00,           2022-09-29 12:21:00,      3.120000,     15.267000,          8.373000,                    83.513024,      0.880000
                1664479560,           2022-09-29 19:26:00,           2022-09-29 12:26:00,      3.120000,     15.361000,          8.343000,                    83.381920,      0.880000
                1664479860,           2022-09-29 19:31:00,           2022-09-29 12:31:00,      3.120000,     15.413000,          8.319000,                    83.234822,      0.880000
                1664480160,           2022-09-29 19:36:00,           2022-09-29 12:36:00,      3.120000,     15.456000,          8.305000,                    83.171342,      0.880000
                1664480460,           2022-09-29 19:41:00,           2022-09-29 12:41:00,      3.120000,     15.473000,          8.298000,                    83.131500,      0.880000
                1664480760,           2022-09-29 19:46:00,           2022-09-29 12:46:00,      3.120000,     15.507000,          8.274000,                    82.951414,      0.880000
                1664481060,           2022-09-29 19:51:00,           2022-09-29 12:51:00,      3.120000,     15.533000,          8.231000,                    82.566233,      0.880000
                1664481360,           2022-09-29 19:56:00,           2022-09-29 12:56:00,      3.120000,     15.542000,          8.204000,                    82.311236,      0.880000
                1664481660,           2022-09-29 20:01:00,           2022-09-29 13:01:00,      3.120000,     15.542000,          8.172000,                    81.990178,      0.880000
                1664481960,           2022-09-29 20:06:00,           2022-09-29 13:06:00,      3.120000,     15.567000,          8.157000,                    81.883444,      0.879000
                1664482260,           2022-09-29 20:11:00,           2022-09-29 13:11:00,      3.120000,     15.567000,          8.153000,                    81.843290,      0.880000
                1664482560,           2022-09-29 20:16:00,           2022-09-29 13:16:00,      3.120000,     15.576000,          8.135000,                    81.678311,      0.880000
                1664482860,           2022-09-29 20:21:00,           2022-09-29 13:21:00,      3.120000,     15.610000,          8.117000,                    81.556818,      0.880000
                1664483160,           2022-09-29 20:26:00,           2022-09-29 13:26:00,      3.120000,     15.636000,          8.078000,                    81.210044,      0.879000
                1664483460,           2022-09-29 20:31:00,           2022-09-29 13:31:00,      3.120000,     15.636000,          8.091000,                    81.340737,      0.879000
                1664483760,           2022-09-29 20:36:00,           2022-09-29 13:36:00,      3.120000,     15.627000,          8.107000,                    81.485926,      0.880000
                1664484060,           2022-09-29 20:41:00,           2022-09-29 13:41:00,      3.120000,     15.627000,          8.061000,                    81.023566,      0.879000
                1664484360,           2022-09-29 20:46:00,           2022-09-29 13:46:00,      3.120000,     15.644000,          8.058000,                    81.022819,      0.880000
                1664484660,           2022-09-29 20:51:00,           2022-09-29 13:51:00,      3.120000,     15.610000,          8.038000,                    80.763054,      0.879000
                1664484960,           2022-09-29 20:56:00,           2022-09-29 13:56:00,      3.120000,     15.619000,          8.034000,                    80.738384,      0.880000
                1664485260,           2022-09-29 21:01:00,           2022-09-29 14:01:00,      3.120000,     15.627000,          8.018000,                    80.591359,      0.880000
                1664485560,           2022-09-29 21:06:00,           2022-09-29 14:06:00,      3.120000,     15.644000,          8.013000,                    80.570346,      0.880000
                1664485860,           2022-09-29 21:11:00,           2022-09-29 14:11:00,      3.120000,     15.679000,          8.017000,                    80.670808,      0.880000
                1664486160,           2022-09-29 21:16:00,           2022-09-29 14:16:00,      3.120000,     15.704000,          8.003000,                    80.572894,      0.880000
                1664486460,           2022-09-29 21:21:00,           2022-09-29 14:21:00,      3.120000,     15.696000,          7.996000,                    80.488683,      0.880000
                1664486760,           2022-09-29 21:26:00,           2022-09-29 14:26:00,      3.120000,     15.679000,          7.966000,                    80.157622,      0.880000
                1664487060,           2022-09-29 21:31:00,           2022-09-29 14:31:00,      3.120000,     15.687000,          7.943000,                    79.939829,      0.879000
                1664487360,           2022-09-29 21:36:00,           2022-09-29 14:36:00,      3.120000,     15.704000,          7.940000,                    79.938620,      0.879000
                1664487660,           2022-09-29 21:41:00,           2022-09-29 14:41:00,      3.120000,     15.713000,          7.948000,                    80.034524,      0.880000
                1664487960,           2022-09-29 21:46:00,           2022-09-29 14:46:00,      3.120000,     15.738000,          7.942000,                    80.016745,      0.880000
                1664488260,           2022-09-29 21:51:00,           2022-09-29 14:51:00,      3.120000,     15.756000,          7.932000,                    79.946658,      0.880000
                1664488560,           2022-09-29 21:56:00,           2022-09-29 14:56:00,      3.120000,     15.747000,          7.936000,                    79.971634,      0.880000
                1664488860,           2022-09-29 22:01:00,           2022-09-29 15:01:00,      3.120000,     15.764000,          7.919000,                    79.829238,      0.880000
                1664489160,           2022-09-29 22:06:00,           2022-09-29 15:06:00,      3.120000,     15.764000,          7.904000,                    79.678027,      0.880000
                1664489460,           2022-09-29 22:11:00,           2022-09-29 15:11:00,      3.120000,     15.738000,          7.894000,                    79.533138,      0.880000
                1664489760,           2022-09-29 22:16:00,           2022-09-29 15:16:00,      3.120000,     15.696000,          7.892000,                    79.441807,      0.880000
                1664490060,           2022-09-29 22:21:00,           2022-09-29 15:21:00,      3.120000,     15.636000,          7.866000,                    79.078758,      0.880000
                1664490360,           2022-09-29 22:26:00,           2022-09-29 15:26:00,      3.120000,     15.576000,          7.851000,                    78.826850,      0.880000
                1664490660,           2022-09-29 22:31:00,           2022-09-29 15:31:00,      3.120000,     15.516000,          7.825000,                    78.465051,      0.880000
                1664490960,           2022-09-29 22:36:00,           2022-09-29 15:36:00,      3.120000,     15.456000,          7.801000,                    78.123978,      0.880000
                1664491260,           2022-09-29 22:41:00,           2022-09-29 15:41:00,      3.120000,     15.370000,          7.763000,                    77.600243,      0.879000
                1664491560,           2022-09-29 22:46:00,           2022-09-29 15:46:00,      3.120000,     15.336000,          7.731000,                    77.224008,      0.879000
                1664491860,           2022-09-29 22:51:00,           2022-09-29 15:51:00,      3.120000,     15.276000,          7.729000,                    77.104621,      0.880000
                1664492160,           2022-09-29 22:56:00,           2022-09-29 15:56:00,      3.120000,     15.198000,          7.708000,                    76.766284,      0.879000
                1664492460,           2022-09-29 23:01:00,           2022-09-29 16:01:00,      3.120000,     15.155000,          7.692000,                    76.536073,      0.880000
                1664492760,           2022-09-29 23:06:00,           2022-09-29 16:06:00,      3.120000,     15.121000,          7.673000,                    76.291139,      0.880000
                1664493060,           2022-09-29 23:11:00,           2022-09-29 16:11:00,      3.120000,     15.087000,          7.636000,                    75.867651,      0.880000
                1664493360,           2022-09-29 23:16:00,           2022-09-29 16:16:00,      3.120000,     15.061000,          7.623000,                    75.696046,      0.880000
                1664493660,           2022-09-29 23:21:00,           2022-09-29 16:21:00,      3.120000,     15.009000,          7.599000,                    75.373123,      0.880000
                1664493960,           2022-09-29 23:26:00,           2022-09-29 16:26:00,      3.120000,     14.966000,          7.571000,                    75.025708,      0.880000
                1664494260,           2022-09-29 23:31:00,           2022-09-29 16:31:00,      3.120000,     14.923000,          7.538000,                    74.629318,      0.880000
                1664494560,           2022-09-29 23:36:00,           2022-09-29 16:36:00,      3.120000,     14.880000,          7.520000,                    74.381918,      0.880000
                1664494860,           2022-09-29 23:41:00,           2022-09-29 16:41:00,      3.120000,     14.863000,          7.499000,                    74.146928,      0.880000
                1664495160,           2022-09-29 23:46:00,           2022-09-29 16:46:00,      3.120000,     14.871000,          7.464000,                    73.813638,      0.880000
                1664495460,           2022-09-29 23:51:00,           2022-09-29 16:51:00,      3.120000,     14.845000,          7.442000,                    73.554678,      0.879000
                1664495760,           2022-09-29 23:56:00,           2022-09-29 16:56:00,      3.120000,     14.845000,          7.432000,                    73.455841,      0.880000
                1664496060,           2022-09-30 00:01:00,           2022-09-29 17:01:00,      3.120000,     14.837000,          7.422000,                    73.344301,      0.880000
                1664496360,           2022-09-30 00:06:00,           2022-09-29 17:06:00,      3.120000,     14.837000,          7.401000,                    73.136779,      0.880000
                1664496660,           2022-09-30 00:11:00,           2022-09-29 17:11:00,      3.120000,     14.828000,          7.390000,                    73.013849,      0.880000
                1664496960,           2022-09-30 00:16:00,           2022-09-29 17:16:00,      3.120000,     14.837000,          7.377000,                    72.899611,      0.880000
                1664497260,           2022-09-30 00:21:00,           2022-09-29 17:21:00,      3.120000,     14.837000,          7.346000,                    72.593268,      0.879000
                1664497560,           2022-09-30 00:26:00,           2022-09-29 17:26:00,      3.120000,     14.837000,          7.342000,                    72.553740,      0.880000
                1664497860,           2022-09-30 00:31:00,           2022-09-29 17:31:00,      3.120000,     14.820000,          7.330000,                    72.408501,      0.880000
                1664498160,           2022-09-30 00:36:00,           2022-09-29 17:36:00,      3.120000,     14.811000,          7.326000,                    72.354884,      0.880000
                1664498460,           2022-09-30 00:41:00,           2022-09-29 17:41:00,      3.120000,     14.802000,          7.299000,                    72.074169,      0.880000
                1664498760,           2022-09-30 00:46:00,           2022-09-29 17:46:00,      3.120000,     14.811000,          7.291000,                    72.009208,      0.880000
                1664499060,           2022-09-30 00:51:00,           2022-09-29 17:51:00,      3.120000,     14.785000,          7.277000,                    71.830471,      0.880000
                1664499360,           2022-09-30 00:56:00,           2022-09-29 17:56:00,      3.120000,     14.768000,          7.279000,                    71.823749,      0.880000
                1664499660,           2022-09-30 01:01:00,           2022-09-29 18:01:00,      3.120000,     14.759000,          7.256000,                    71.582837,      0.879000
                1664499960,           2022-09-30 01:06:00,           2022-09-29 18:06:00,      3.120000,     14.742000,          7.257000,                    71.566321,      0.880000
                1664500260,           2022-09-30 01:11:00,           2022-09-29 18:11:00,      3.120000,     14.699000,          7.254000,                    71.470045,      0.880000
                1664500560,           2022-09-30 01:16:00,           2022-09-29 18:16:00,      3.120000,     14.673000,          7.247000,                    71.360798,      0.880000
                1664500860,           2022-09-30 01:21:00,           2022-09-29 18:21:00,      3.120000,     14.682000,          7.225000,                    71.158065,      0.880000
                1664501160,           2022-09-30 01:26:00,           2022-09-29 18:26:00,      3.120000,     14.638000,          7.229000,                    71.129472,      0.880000
                1664501460,           2022-09-30 01:31:00,           2022-09-29 18:31:00,      3.120000,     14.621000,          7.208000,                    70.896655,      0.879000
                1664501760,           2022-09-30 01:36:00,           2022-09-29 18:36:00,      3.120000,     14.578000,          7.217000,                    70.918862,      0.880000
                1664502060,           2022-09-30 01:41:00,           2022-09-29 18:41:00,      3.120000,     14.526000,          7.207000,                    70.740529,      0.879000
                1664502360,           2022-09-30 01:46:00,           2022-09-29 18:46:00,      3.120000,     14.500000,          7.199000,                    70.622023,      0.880000
                1664502660,           2022-09-30 01:51:00,           2022-09-29 18:51:00,      3.120000,     14.448000,          7.183000,                    70.385291,      0.880000
                1664502960,           2022-09-30 01:56:00,           2022-09-29 18:56:00,      3.120000,     14.414000,          7.174000,                    70.245018,      0.880000
                1664503260,           2022-09-30 02:01:00,           2022-09-29 19:01:00,      3.120000,     14.370000,          7.169000,                    70.128717,      0.880000
                1664503560,           2022-09-30 02:06:00,           2022-09-29 19:06:00,      3.120000,     14.327000,          7.176000,                    70.131329,      0.880000
                1664503860,           2022-09-30 02:11:00,           2022-09-29 19:11:00,      3.120000,     14.310000,          7.150000,                    69.851289,      0.880000
                1664504160,           2022-09-30 02:16:00,           2022-09-29 19:16:00,      3.120000,     14.258000,          7.149000,                    69.762193,      0.880000
                1664504460,           2022-09-30 02:21:00,           2022-09-29 19:21:00,      3.120000,     14.214000,          7.135000,                    69.558601,      0.880000
                1664504760,           2022-09-30 02:26:00,           2022-09-29 19:26:00,      3.120000,     14.171000,          7.141000,                    69.551599,      0.880000
                1664505060,           2022-09-30 02:31:00,           2022-09-29 19:31:00,      3.120000,     14.119000,          7.128000,                    69.345939,      0.880000
                1664505360,           2022-09-30 02:36:00,           2022-09-29 19:36:00,      3.120000,     14.084000,          7.125000,                    69.263585,      0.880000
                1664505660,           2022-09-30 02:41:00,           2022-09-29 19:41:00,      3.120000,     14.041000,          7.127000,                    69.217699,      0.880000
                1664505960,           2022-09-30 02:46:00,           2022-09-29 19:46:00,      3.120000,     13.989000,          7.130000,                    69.167817,      0.880000
                1664506260,           2022-09-30 02:51:00,           2022-09-29 19:51:00,      3.120000,     13.963000,          7.121000,                    69.041057,      0.880000
                1664506560,           2022-09-30 02:56:00,           2022-09-29 19:56:00,      3.120000,     13.910000,          7.122000,                    68.970335,      0.880000
                1664506860,           2022-09-30 03:01:00,           2022-09-29 20:01:00,      3.120000,     13.849000,          7.111000,                    68.771420,      0.880000
                1664507160,           2022-09-30 03:06:00,           2022-09-29 20:06:00,      3.120000,     13.815000,          7.110000,                    68.710272,      0.880000
                1664507460,           2022-09-30 03:11:00,           2022-09-29 20:11:00,      3.120000,     13.745000,          7.118000,                    68.681508,      0.880000
                1664507760,           2022-09-30 03:16:00,           2022-09-29 20:16:00,      3.120000,     13.693000,          7.104000,                    68.467801,      0.879000
                1664508060,           2022-09-30 03:21:00,           2022-09-29 20:21:00,      3.120000,     13.658000,          7.117000,                    68.540090,      0.880000
                1664508360,           2022-09-30 03:26:00,           2022-09-29 20:26:00,      3.120000,     13.597000,          7.136000,                    68.630464,      0.880000
                1664508660,           2022-09-30 03:31:00,           2022-09-29 20:31:00,      3.120000,     13.553000,          7.134000,                    68.544467,      0.880000
                1664508960,           2022-09-30 03:36:00,           2022-09-29 20:36:00,      3.120000,     13.518000,          7.144000,                    68.587378,      0.880000
                1664509260,           2022-09-30 03:41:00,           2022-09-29 20:41:00,      3.120000,     13.466000,          7.139000,                    68.460450,      0.880000
                1664509560,           2022-09-30 03:46:00,           2022-09-29 20:46:00,      3.120000,     13.404000,          7.157000,                    68.538749,      0.880000
                1664509860,           2022-09-30 03:51:00,           2022-09-29 20:51:00,      3.120000,     13.361000,          7.161000,                    68.511623,      0.880000
                1664510160,           2022-09-30 03:56:00,           2022-09-29 20:56:00,      3.120000,     13.317000,          7.169000,                    68.521148,      0.880000
                1664510460,           2022-09-30 04:01:00,           2022-09-29 21:01:00,      3.120000,     13.264000,          7.170000,                    68.449991,      0.880000
                1664510760,           2022-09-30 04:06:00,           2022-09-29 21:06:00,      3.120000,     13.221000,          7.172000,                    68.403596,      0.880000
                1664511060,           2022-09-30 04:11:00,           2022-09-29 21:11:00,      3.120000,     13.159000,          7.186000,                    68.442536,      0.880000
                1664511360,           2022-09-30 04:16:00,           2022-09-29 21:16:00,      3.120000,     13.142000,          7.195000,                    68.502293,      0.880000
                1664511660,           2022-09-30 04:21:00,           2022-09-29 21:21:00,      3.120000,     13.089000,          7.205000,                    68.516460,      0.880000
                1664511960,           2022-09-30 04:26:00,           2022-09-29 21:26:00,      3.120000,     13.019000,          7.228000,                    68.627835,      0.880000
                1664512260,           2022-09-30 04:31:00,           2022-09-29 21:31:00,      3.120000,     13.001000,          7.226000,                    68.581256,      0.880000
                1664512560,           2022-09-30 04:36:00,           2022-09-29 21:36:00,      3.120000,     12.957000,          7.227000,                    68.523307,      0.880000
                1664512860,           2022-09-30 04:41:00,           2022-09-29 21:41:00,      3.120000,     12.922000,          7.234000,                    68.535991,      0.880000
                1664513160,           2022-09-30 04:46:00,           2022-09-29 21:46:00,      3.120000,     12.860000,          7.252000,                    68.611208,      0.880000
                1664513460,           2022-09-30 04:51:00,           2022-09-29 21:51:00,      3.120000,     12.825000,          7.263000,                    68.661401,      0.880000
                1664513760,           2022-09-30 04:56:00,           2022-09-29 21:56:00,      3.130000,     12.764000,          7.266000,                    68.595845,      0.880000
                1664514060,           2022-09-30 05:01:00,           2022-09-29 22:01:00,      3.130000,     12.746000,          7.260000,                    68.511516,      0.880000
                1664514360,           2022-09-30 05:06:00,           2022-09-29 22:06:00,      3.130000,     12.667000,          7.284000,                    68.616120,      0.880000
                1664514660,           2022-09-30 05:11:00,           2022-09-29 22:11:00,      3.130000,     12.622000,          7.301000,                    68.706696,      0.880000
                1664514960,           2022-09-30 05:16:00,           2022-09-29 22:16:00,      3.130000,     12.605000,          7.290000,                    68.576943,      0.880000
                1664515260,           2022-09-30 05:21:00,           2022-09-29 22:21:00,      3.130000,     12.561000,          7.291000,                    68.518443,      0.880000
                1664515560,           2022-09-30 05:26:00,           2022-09-29 22:26:00,      3.130000,     12.508000,          7.314000,                    68.652555,      0.880000
                1664515860,           2022-09-30 05:31:00,           2022-09-29 22:31:00,      3.120000,     12.437000,          7.330000,                    68.692636,      0.880000
                1664516160,           2022-09-30 05:36:00,           2022-09-29 22:36:00,      3.120000,     12.428000,          7.321000,                    68.594356,      0.879000
                1664516460,           2022-09-30 05:41:00,           2022-09-29 22:41:00,      3.120000,     12.357000,          7.338000,                    68.643459,      0.880000
                1664516760,           2022-09-30 05:46:00,           2022-09-29 22:46:00,      3.120000,     12.348000,          7.342000,                    68.666906,      0.880000
                1664517060,           2022-09-30 05:51:00,           2022-09-29 22:51:00,      3.120000,     12.277000,          7.357000,                    68.696775,      0.880000
                1664517360,           2022-09-30 05:56:00,           2022-09-29 22:56:00,      3.120000,     12.251000,          7.351000,                    68.600356,      0.880000
                1664517660,           2022-09-30 06:01:00,           2022-09-29 23:01:00,      3.120000,     12.198000,          7.365000,                    68.648526,      0.880000
                1664517960,           2022-09-30 06:06:00,           2022-09-29 23:06:00,      3.120000,     12.153000,          7.374000,                    68.662315,      0.880000
                1664518260,           2022-09-30 06:11:00,           2022-09-29 23:11:00,      3.120000,     12.127000,          7.377000,                    68.649739,      0.880000
                1664518560,           2022-09-30 06:16:00,           2022-09-29 23:16:00,      3.120000,     12.091000,          7.382000,                    68.640148,      0.880000
                1664518860,           2022-09-30 06:21:00,           2022-09-29 23:21:00,      3.120000,     12.020000,          7.400000,                    68.696594,      0.880000
                1664519160,           2022-09-30 06:26:00,           2022-09-29 23:26:00,      3.120000,     11.993000,          7.407000,                    68.719366,      0.881000
                1664519460,           2022-09-30 06:31:00,           2022-09-29 23:31:00,      3.120000,     11.976000,          7.398000,                    68.609325,      0.880000
                1664519760,           2022-09-30 06:36:00,           2022-09-29 23:36:00,      3.120000,     11.931000,          7.394000,                    68.502019,      0.880000
                1664520060,           2022-09-30 06:41:00,           2022-09-29 23:41:00,      3.120000,     11.895000,          7.413000,                    68.621744,      0.880000
                1664520360,           2022-09-30 06:46:00,           2022-09-29 23:46:00,      3.120000,     11.851000,          7.435000,                    68.756395,      0.880000
                1664520660,           2022-09-30 06:51:00,           2022-09-29 23:51:00,      3.120000,     11.815000,          7.438000,                    68.727670,      0.881000
                1664520960,           2022-09-30 06:56:00,           2022-09-29 23:56:00,      3.120000,     11.779000,          7.437000,                    68.661980,      0.880000
                1664521260,           2022-09-30 07:01:00,           2022-09-30 00:01:00,      3.130000,     11.735000,          7.447000,                    68.685232,      0.880000
                1664521560,           2022-09-30 07:06:00,           2022-09-30 00:06:00,      3.130000,     11.699000,          7.455000,                    68.702454,      0.880000
                1664521860,           2022-09-30 07:11:00,           2022-09-30 00:11:00,      3.130000,     11.672000,          7.442000,                    68.540310,      0.880000
                1664522160,           2022-09-30 07:16:00,           2022-09-30 00:16:00,      3.130000,     11.628000,          7.462000,                    68.655334,      0.880000
                1664522460,           2022-09-30 07:21:00,           2022-09-30 00:21:00,      3.130000,     11.601000,          7.476000,                    68.741624,      0.881000
                1664522760,           2022-09-30 07:26:00,           2022-09-30 00:26:00,      3.130000,     11.583000,          7.486000,                    68.805193,      0.881000
                1664523060,           2022-09-30 07:31:00,           2022-09-30 00:31:00,      3.130000,     11.556000,          7.489000,                    68.790183,      0.880000
                1664523360,           2022-09-30 07:36:00,           2022-09-30 00:36:00,      3.130000,     11.520000,          7.496000,                    68.797659,      0.881000
                1664523660,           2022-09-30 07:41:00,           2022-09-30 00:41:00,      3.130000,     11.475000,          7.502000,                    68.781657,      0.880000
                1664523960,           2022-09-30 07:46:00,           2022-09-30 00:46:00,      3.130000,     11.449000,          7.504000,                    68.758928,      0.881000
                1664524260,           2022-09-30 07:51:00,           2022-09-30 00:51:00,      3.130000,     11.413000,          7.517000,                    68.821097,      0.881000
                1664524560,           2022-09-30 07:56:00,           2022-09-30 00:56:00,      3.130000,     11.413000,          7.512000,                    68.775320,      0.881000
                1664524860,           2022-09-30 08:01:00,           2022-09-30 01:01:00,      3.130000,     11.377000,          7.514000,                    68.736715,      0.881000
                1664525160,           2022-09-30 08:06:00,           2022-09-30 01:06:00,      3.120000,     11.332000,          7.530000,                    68.811798,      0.881000
                1664525460,           2022-09-30 08:11:00,           2022-09-30 01:11:00,      3.120000,     11.287000,          7.537000,                    68.804435,      0.881000
                1664525760,           2022-09-30 08:16:00,           2022-09-30 01:16:00,      3.120000,     11.269000,          7.534000,                    68.748532,      0.881000
                1664526060,           2022-09-30 08:21:00,           2022-09-30 01:21:00,      3.120000,     11.215000,          7.535000,                    68.672113,      0.881000
                1664526360,           2022-09-30 08:26:00,           2022-09-30 01:26:00,      3.120000,     11.197000,          7.551000,                    68.789363,      0.881000
                1664526660,           2022-09-30 08:31:00,           2022-09-30 01:31:00,      3.120000,     11.170000,          7.559000,                    68.819347,      0.881000
                1664526960,           2022-09-30 08:36:00,           2022-09-30 01:36:00,      3.120000,     11.161000,          7.563000,                    68.841459,      0.881000
                1664527260,           2022-09-30 08:41:00,           2022-09-30 01:41:00,      3.120000,     11.107000,          7.562000,                    68.746555,      0.881000
                1664527560,           2022-09-30 08:46:00,           2022-09-30 01:46:00,      3.120000,     11.098000,          7.556000,                    68.677722,      0.881000
                1664527860,           2022-09-30 08:51:00,           2022-09-30 01:51:00,      3.120000,     11.053000,          7.591000,                    68.924088,      0.881000
                1664528160,           2022-09-30 08:56:00,           2022-09-30 01:56:00,      3.120000,     11.017000,          7.597000,                    68.921130,      0.881000
                1664528460,           2022-09-30 09:01:00,           2022-09-30 02:01:00,      3.120000,     10.999000,          7.596000,                    68.883348,      0.881000
                1664528760,           2022-09-30 09:06:00,           2022-09-30 02:06:00,      3.120000,     10.972000,          7.585000,                    68.740598,      0.881000
                1664529060,           2022-09-30 09:11:00,           2022-09-30 02:11:00,      3.120000,     10.945000,          7.597000,                    68.806291,      0.881000
                1664529360,           2022-09-30 09:16:00,           2022-09-30 02:16:00,      3.120000,     10.909000,          7.613000,                    68.893679,      0.881000
                1664529660,           2022-09-30 09:21:00,           2022-09-30 02:21:00,      3.120000,     10.891000,          7.612000,                    68.855875,      0.881000
                1664529960,           2022-09-30 09:26:00,           2022-09-30 02:26:00,      3.120000,     10.873000,          7.616000,                    68.863291,      0.881000
